IM_ad,0,1,Stall/,Stall/,Stall/,Fault/,IM_d,Fault/,,,,IM_a,,Fault/,
IM_d,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,Fault/,SaveReq/IM_dO,SaveReq/IM_dI,,Hit/M,SaveReq/IM_dI,Fault/,
IM_a,0,1,Stall/,Stall/,Stall/,Fault/,Hit/M,Fault/,,,,Fault/,IM_ad,Fault/,
IM_dI,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,Fault/,,,,Hit/Data2Req/I,,Fault/,
IM_dO,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,Fault/,SaveReq/,SaveReq/IM_dOI,,Hit/Data2Req/O,SaveReq/IM_dOI,Fault/,
S,1,1,Hit/,GetM/SM_ad,I,Fault/,Fault/,Fault/,,I,,Fault/,I,Fault/,
SM_ad,0,1,Hit/,Stall/,Stall/,Fault/,SM_d,Fault/,,IM_ad,,SM_a,IM_ad,Fault/,
SM_d,0,1,Hit/,Stall/,Stall/,Fault/,Fault/,Fault/,SaveReq/SM_dO,SaveReq/SM_dI,,Hit/M,SaveReq/IM_dI,Fault/,
SM_a,0,1,Hit/,Stall/,Stall/,Fault/,Hit/M,Fault/,,IM_a,Fault/,Fault/,IM_a,Fault/,
SM_dI,0,1,Hit/,Stall/,Stall/,Fault/,Fault/,Fault/,,,,Hit/Data2Req/I,,Fault/,
SM_dO,0,1,Hit/,Stall/,Stall/,Fault/,Fault/,Fault/,SaveReq/,SaveReq/SM_dOI,,Hit/Data2Req/O,SaveReq/SM_dOI,Fault/,
M,1,1,Hit/,Hit/,PutM/MI_a,Fault/,Fault/,Fault/,SaveReq/StartRead/M_dO,SaveReq/StartRead/M_dI,,Fault/,SaveReq/StartRead/M_dI,Fault/,
MI_a,0,1,Hit/,Hit/,Stall/,Fault/,Fault/,StartRead/M_dI,SaveReq/StartRead/MI_dO,SaveReq/StartRead/MI_dI,,Fault/,SaveReq/StartRead/MI_dI,Fault/,
II_a,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,I,,,,Fault/,,Fault/,
E,1,1,Hit/,GetM/EM_a,PutM/MI_a,Fault/,Fault/,Fault/,SaveReq/StartRead/E_dS,SaveReq/StartRead/M_dI,,Fault/,SaveReq/StartRead/M_dI,Fault/,
O,1,1,Hit/,GetM/OM_a,PutM/OI_a,Fault/,Fault/,Fault/,SaveReq/StartRead/M_dO,SaveReq/StartRead/M_dI,,Fault/,SaveReq/StartRead/M_dI,Fault/,
OM_a,0,1,Hit/,Stall/,Stall/,Fault/,Hit/M,Fault/,SaveReq/StartRead/OM_dO,SaveReq/StartRead/OM_dI,,Fault/,SaveReq/StartRead/OM_dI,Fault/,
OI_a,0,1,Hit/,Stall/,Stall/,Fault/,Fault/,StartRead/M_dI,SaveReq/StartRead/MI_dO,SaveReq/StartRead/MI_dI,,Fault/,SaveReq/StartRead/MI_dI,Fault/,
IES_d,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,Fault/,,IES_dI,,Hit/removeSavedReq/S,IS_dI,Hit/Data2Both/S,
IES_dI,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,Fault/,,,,Hit/removeSavedReq/S,IS_dI,Hit/Data2Both/I,
EM_a,0,1,Stall/,Stall/,Stall/,Fault/,Hit/M,Fault/,SaveReq/StartRead/EM_dS,SaveReq/StartRead/OM_dI,Stall/,Fault/,SaveReq/StartRead/OM_dI,Fault/,
IM_dOI,0,1,Stall/,Stall/,Stall/,Fault/,Fault/,Fault/,,,,Hit/Data2Req/I,,Fault/,
SM_dOI,0,1,Hit/,Stall/,Stall/,Fault/,Fault/,Fault/,,,,Hit/Data2Req/I,,Fault/,
M_dI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Req/I
M_dO,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,SaveReq/,M_dOI,,Fault/,Stall/,Fault/,Data2Req/O
E_dS,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,E_dSI,,Fault/,Stall/,Fault/,Data2Both/S
MI_dO,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Req/OI_a
MI_dI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Req/II_a
OM_dO,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,SaveReq/,OM_dOI,,Fault/,Stall/,Fault/,Data2Req/OM_a
OM_dI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Req/IM_ad
EM_dS,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,EM_dSI,,Fault/,Stall/,Fault/,Data2Both/SM_ad
M_dOI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Both/I
E_dSI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Both/I
OM_dOI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Both/IM_ad
EM_dSI,0,1,Stall/,Stall/,Stall/,Fault/,Stall/,Stall/,,,,Fault/,Stall/,Fault/,Data2Both/IM_ad
